dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/24/2016 21:50,Vw_beetle_highline_2_0_l_lederausstattung_+++,privat,Angebot,2500,test,kleinwagen,2000,manuell,115,beetle,150000,1,benzin,volkswagen,nein,3/24/2016 0:00,0,7987,4/5/2016 17:17
3/16/2016 3:03,Audi_A6_Avant_2.5_TDI_GRÜNE_Plakette_VOLL,privat,Angebot,3999,test,kombi,2004,automatik,163,a6,150000,3,diesel,audi,nein,3/16/2016 0:00,0,18442,4/5/2016 23:16
3/31/2016 21:59,Mercedes_Benz_ML_63_AMG_4Matic_7G_TRONIC,privat,Angebot,21500,test,suv,2007,automatik,510,m_klasse,150000,4,lpg,mercedes_benz,nein,3/31/2016 0:00,0,33178,4/6/2016 17:45
3/23/2016 9:54,BMW_118i,privat,Angebot,7000,test,limousine,2007,manuell,143,1er,150000,9,benzin,bmw,nein,3/23/2016 0:00,0,85375,3/29/2016 2:16
3/12/2016 12:40,Renault_Grand_Scenic__7_Sitzer__EURO_4,privat,Angebot,2950,test,bus,2005,manuell,131,andere,150000,6,diesel,renault,nein,3/12/2016 0:00,0,91781,3/17/2016 10:17
3/18/2016 21:06,Hyundai_i20,privat,Angebot,4850,control,kleinwagen,2010,manuell,77,i_reihe,100000,12,benzin,hyundai,,3/18/2016 0:00,0,65936,3/20/2016 8:35
3/10/2016 14:45,Fiat_Punto_1.2,privat,Angebot,1100,test,kleinwagen,2000,manuell,60,punto,60000,6,benzin,fiat,nein,3/10/2016 0:00,0,87600,3/11/2016 2:16
3/20/2016 4:36,Opel_Vectra_2_2_GTS_Tuev_12/2017,privat,Angebot,3600,control,limousine,2003,manuell,147,vectra,125000,4,benzin,opel,nein,3/20/2016 0:00,0,90439,3/25/2016 6:45
4/2/2016 18:37,Volkswagen_Golf_1.4_Comfortline,privat,Angebot,7750,control,limousine,2009,manuell,80,golf,125000,9,benzin,volkswagen,nein,4/2/2016 0:00,0,57392,4/6/2016 18:16
3/11/2016 18:38,VW_Polo_1.2_*sehr_gepflegter_Zustand*,privat,Angebot,2950,test,kleinwagen,2004,manuell,54,polo,90000,12,benzin,volkswagen,,3/11/2016 0:00,0,41812,3/12/2016 23:16
4/2/2016 19:50,Opel_corsa_Unfallfahrzeug,privat,Angebot,400,test,,2017,manuell,65,corsa,150000,3,benzin,opel,ja,4/2/2016 0:00,0,56479,4/6/2016 11:46
3/8/2016 8:56,BMW_520d_Touring_Aut.___NAVI___AHK___Scheckheft,privat,Angebot,6880,test,kombi,2007,automatik,150,5er,150000,9,diesel,bmw,nein,3/8/2016 0:00,0,83236,3/9/2016 7:15
3/27/2016 14:51,Volkswagen_Golf_Plus_DSG_Navi,privat,Angebot,5600,control,bus,2008,automatik,140,golf,150000,7,diesel,volkswagen,nein,3/27/2016 0:00,0,42281,4/7/2016 11:45
3/7/2016 7:55,Volkswagen_Golf_1.2TSI_BlueMotion_Technology_DSG_NEUWAGENGARANTIE,privat,Angebot,10550,test,limousine,2012,automatik,105,golf,60000,10,benzin,volkswagen,nein,3/7/2016 0:00,0,44309,3/22/2016 1:18
3/13/2016 14:23,Mercedes_Benz_A_180__BlueEFFICIENCY_,privat,Angebot,17500,test,limousine,2013,manuell,122,a_klasse,40000,11,benzin,mercedes_benz,nein,3/13/2016 0:00,0,55481,4/6/2016 0:15
3/22/2016 13:45,Seat_Ibiza_1.4,privat,Angebot,999,control,kleinwagen,1999,manuell,60,ibiza,150000,4,benzin,seat,nein,3/22/2016 0:00,0,73340,3/31/2016 9:44
3/12/2016 16:56,Opel_Astra_Automatik,privat,Angebot,3400,control,,2018,,0,astra,150000,8,benzin,opel,nein,3/12/2016 0:00,0,44789,3/23/2016 8:47
3/15/2016 9:38,Opel_Astra_Kombi_mit_Anhaengerkupplung,privat,Angebot,2000,control,kombi,1998,manuell,115,astra,150000,12,benzin,opel,nein,3/15/2016 0:00,0,86859,4/5/2016 17:21
3/25/2016 18:56,Citroen__c1,privat,Angebot,2350,test,,2006,,0,c1,5000,0,andere,citroen,,3/25/2016 0:00,0,26123,4/7/2016 0:46
4/1/2016 19:49,Astra_Gsi_C20let_3xxPs_Eds_F28,privat,Angebot,6250,control,,2016,manuell,310,astra,150000,0,,opel,,4/1/2016 0:00,0,58809,4/3/2016 16:47
3/20/2016 23:45,Audi_A4_1.8,privat,Angebot,2700,control,limousine,1999,manuell,125,a4,125000,7,benzin,audi,nein,3/20/2016 0:00,0,57072,4/7/2016 9:45
3/28/2016 12:38,Opel_Corsa_Grand_Slam,privat,Angebot,500,test,kleinwagen,1995,manuell,45,corsa,150000,5,benzin,opel,nein,3/28/2016 0:00,0,85748,3/30/2016 2:46
3/30/2016 12:58,Smart_smart_fortwo_cabrio_pulse_micro_hybrid_drive,privat,Angebot,5555,control,cabrio,2010,automatik,71,fortwo,90000,3,benzin,smart,nein,3/30/2016 0:00,0,85540,4/7/2016 4:15
3/12/2016 18:44,Mercedes_Benz_A_160_BlueEFFICIENCY_Avantgarde,privat,Angebot,8450,test,limousine,2010,manuell,95,a_klasse,70000,12,benzin,mercedes_benz,nein,3/12/2016 0:00,0,21465,4/7/2016 11:44
3/15/2016 13:58,Opel_Astra_G_Cabrio,privat,Angebot,2750,control,cabrio,2001,manuell,147,astra,150000,9,benzin,opel,,3/15/2016 0:00,0,44359,4/6/2016 4:45
3/9/2016 1:38,Opel_corsa_b_tuev_3.2018,privat,Angebot,650,control,kleinwagen,1997,manuell,45,corsa,150000,1,benzin,opel,nein,3/8/2016 0:00,0,48683,3/12/2016 13:45
3/15/2016 13:52,Ford_Focus_Trend,privat,Angebot,680,control,limousine,2000,manuell,75,focus,150000,5,benzin,ford,nein,3/15/2016 0:00,0,67661,4/6/2016 3:16
3/30/2016 18:58,Opel_Corsa_B___________AHK,privat,Angebot,444,test,kleinwagen,1995,manuell,45,corsa,150000,1,benzin,opel,nein,3/30/2016 0:00,0,58452,4/1/2016 13:45
3/24/2016 20:46,Peugeot_207_75,privat,Angebot,4650,test,kleinwagen,2009,manuell,73,2_reihe,70000,10,benzin,peugeot,nein,3/24/2016 0:00,0,50674,3/24/2016 20:46
3/14/2016 15:49,Kia_Rio_1.4_EX,privat,Angebot,4450,control,kleinwagen,2007,manuell,97,rio,70000,6,benzin,kia,nein,3/14/2016 0:00,0,45892,3/14/2016 15:49
3/29/2016 13:56,Nissan_Micra_1.2_Tuev_Neu_Maerz_2018_OHNE_MÄNGEL_Top_Zustand,privat,Angebot,1999,control,kleinwagen,2003,manuell,65,micra,80000,6,benzin,nissan,nein,3/29/2016 0:00,0,70376,3/29/2016 13:56
3/5/2016 15:43,Opel_Zafira_1.7_CDT_AHK_Regen_Lichtsensor__unfallfrei,privat,Angebot,9650,control,bus,2011,manuell,110,zafira,100000,3,diesel,opel,nein,3/5/2016 0:00,0,49477,3/6/2016 3:44
3/11/2016 15:37,W124_320_E_TÜV_03/2017_5_Gang_Automatik_KLIMA,privat,Angebot,2700,test,limousine,1992,automatik,220,e_klasse,150000,12,benzin,mercedes_benz,,3/11/2016 0:00,0,71706,3/16/2016 3:16
3/22/2016 12:55,Peugeot_806_HDi_je_parle_francais_la_110,privat,Angebot,2200,control,bus,2000,manuell,0,andere,150000,3,diesel,peugeot,nein,3/22/2016 0:00,0,54296,3/26/2016 13:46
3/29/2016 18:51,Schlachte_Golf_4._89.000_KM._Blau_1.4_16V,privat,Angebot,1,control,,2000,,75,golf,90000,3,benzin,volkswagen,,3/29/2016 0:00,0,78588,4/6/2016 4:45
3/8/2016 23:53,Volkswagen_Fox_zu_verkaufen._Top_Zustand,privat,Angebot,4500,control,,2016,,0,fox,60000,10,,volkswagen,,3/8/2016 0:00,0,41466,4/6/2016 23:17
3/8/2016 19:48,Mercedes_Benz_A_140__2.Hand_Scheckheft_gepfl.,privat,Angebot,3850,test,limousine,2004,automatik,82,a_klasse,125000,6,benzin,mercedes_benz,nein,3/8/2016 0:00,0,59348,3/21/2016 3:46
4/4/2016 12:43,Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut._Individual,privat,Angebot,15500,control,suv,2008,automatik,239,touareg,150000,4,diesel,volkswagen,nein,4/4/2016 0:00,0,45355,4/6/2016 13:44
3/18/2016 12:48,Corvette_C1_1959_top_Zustand,privat,Angebot,90500,control,cabrio,1959,automatik,295,andere,90000,7,benzin,chevrolet,nein,3/18/2016 0:00,0,94032,4/3/2016 21:17
3/26/2016 21:49,Alfa_Giulietta_2.0_JTDm_mit_QV_Ausstattung,privat,Angebot,13950,control,andere,2011,manuell,140,,60000,11,diesel,alfa_romeo,nein,3/26/2016 0:00,0,86830,4/6/2016 14:15
3/29/2016 18:45,BMW_530D_E39,privat,Angebot,3400,control,limousine,2002,automatik,193,5er,150000,12,diesel,bmw,,3/29/2016 0:00,0,24143,4/6/2016 4:17
3/29/2016 20:06,Seat_Ibiza_SC_1.4_TSI_DSG_Cupra,privat,Angebot,11500,control,kleinwagen,2010,automatik,179,ibiza,50000,11,benzin,seat,nein,3/29/2016 0:00,0,60596,4/6/2016 9:17
3/11/2016 10:52,BMW_323i._e_21_Gesucht__In_jeden_Zustand_,privat,Angebot,0,test,,1985,,0,3er,150000,0,,bmw,,3/11/2016 0:00,0,85051,3/11/2016 11:41
3/26/2016 15:48,Dacia_Logan_MCV_1.5_dCi,privat,Angebot,2800,test,kombi,2007,manuell,68,logan,150000,6,diesel,dacia,nein,3/26/2016 0:00,0,64859,4/6/2016 4:15
4/1/2016 21:46,Vw_polo_tuf_04_2016,privat,Angebot,120,test,kleinwagen,1995,manuell,0,polo,150000,0,benzin,volkswagen,,4/1/2016 0:00,0,68309,4/1/2016 21:46
4/4/2016 13:48,Mercedes_Benz_E220_|_220_E_|_TÜV_03/2017_|_w124_|_E_Klasse,privat,Angebot,1490,control,limousine,1992,automatik,136,e_klasse,150000,2,benzin,mercedes_benz,nein,4/4/2016 0:00,0,13349,4/6/2016 15:16
3/10/2016 10:54,Vw_Caddy_1_9_sdi,privat,Angebot,650,test,kombi,2000,manuell,75,caddy,150000,6,diesel,volkswagen,,3/10/2016 0:00,0,38259,3/10/2016 11:44
4/1/2016 13:50,Suzuki_Vitara_1_6_L_Benziner,privat,Angebot,1199,control,suv,1992,manuell,80,andere,150000,5,benzin,suzuki,nein,4/1/2016 0:00,0,35039,4/7/2016 0:16
3/8/2016 18:51,Mazda_626_als_Ersatzteilespender_oder_Wiederaufbau,privat,Angebot,350,test,kombi,1998,manuell,0,6_reihe,150000,0,benzin,mazda,ja,3/8/2016 0:00,0,54655,4/7/2016 14:56
3/21/2016 7:37,Alfa_Romeo_Spiber,privat,Angebot,3200,control,cabrio,2001,manuell,150,spider,150000,6,,alfa_romeo,,3/21/2016 0:00,0,24939,3/31/2016 8:18
3/29/2016 17:56,KIA_OPIRUS_3_5_V6_EX,privat,Angebot,4000,control,limousine,2004,manuell,203,andere,150000,9,lpg,kia,nein,3/29/2016 0:00,0,23558,4/6/2016 3:45
3/13/2016 22:46,Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,privat,Angebot,6450,control,kombi,2006,manuell,150,megane,125000,9,diesel,renault,nein,3/13/2016 0:00,0,25715,4/6/2016 19:17
4/3/2016 16:06,Opel_Corsa_1.2_16V_Comfort_Tuev/AU_neu,privat,Angebot,1690,test,kleinwagen,2001,manuell,75,corsa,150000,10,benzin,opel,nein,4/3/2016 0:00,0,63263,4/6/2016 22:46
3/9/2016 23:46,Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,privat,Angebot,1750,test,limousine,2002,automatik,150,passat,150000,12,diesel,volkswagen,nein,3/9/2016 0:00,0,90768,4/7/2016 9:17
3/8/2016 19:38,Mercedes_Benz_A_140_Classic_Klima_Scheckheft_DB_TÜV_neu,privat,Angebot,2990,test,limousine,2001,automatik,82,a_klasse,70000,3,benzin,mercedes_benz,nein,3/8/2016 0:00,0,23968,3/15/2016 7:44
4/2/2016 18:42,Astra_cabrio,privat,Angebot,1299,control,,2016,manuell,75,astra,150000,5,,opel,nein,4/2/2016 0:00,0,59425,4/2/2016 18:42
3/24/2016 18:55,Audi_A4_Avant_1_8_Lichtpaket__Benzin__MMI__Xenon__Leder,privat,Angebot,11000,test,kombi,2010,automatik,0,a4,150000,1,benzin,audi,nein,3/24/2016 0:00,0,24837,4/7/2016 13:15
3/19/2016 7:51,Vw_lupo_1.0_klima_servo_1_Jahr_TÜV,privat,Angebot,1000,test,kleinwagen,2000,manuell,50,lupo,150000,2,benzin,volkswagen,nein,3/19/2016 0:00,0,65824,4/6/2016 23:46
3/20/2016 20:45,Microcar_MC1,privat,Angebot,3950,test,kleinwagen,2004,automatik,5,,70000,5,diesel,sonstige_autos,nein,3/20/2016 0:00,0,90562,4/3/2016 4:17
3/25/2016 11:49,Opel_Omega_mit_Hagelschaden,privat,Angebot,650,test,kombi,2000,manuell,144,omega,150000,4,benzin,opel,ja,3/25/2016 0:00,0,72820,4/6/2016 12:44
4/2/2016 21:54,CITREON_JUMPER_2_2_2010_LKW__KASTEN_HOCH_UND_LANG_TOP,privat,Angebot,5500,test,andere,2010,manuell,120,andere,150000,7,diesel,citroen,nein,4/2/2016 0:00,0,7545,4/2/2016 22:44
3/29/2016 14:54,Citroeen_Xara_1_4_inklusive_Neu_TÜV/AU,privat,Angebot,1299,test,coupe,1998,manuell,75,andere,150000,9,benzin,citroen,nein,3/29/2016 0:00,0,13435,4/6/2016 1:15
3/27/2016 18:43,Passat_fuer_ausschalten,privat,Angebot,1300,control,,2017,manuell,150,,150000,10,,volkswagen,nein,3/27/2016 0:00,0,70374,4/5/2016 15:15
4/2/2016 17:54,VW_Touran_1.9_TDI_United,privat,Angebot,5800,control,bus,2007,manuell,105,,150000,11,diesel,volkswagen,ja,4/2/2016 0:00,0,31319,4/4/2016 15:47
3/25/2016 17:52,Mercedes_Benz_C_180_T_Kompressor_Automatik_Elegance,privat,Angebot,7600,test,kombi,2004,automatik,143,c_klasse,150000,12,benzin,mercedes_benz,nein,3/25/2016 0:00,0,27777,4/6/2016 23:17
3/26/2016 17:39,Volkswagen_Golf_Variant_1.4_TSI_DSG_Highline_Xenon_Panorama,privat,Angebot,13499,control,kombi,2010,automatik,160,golf,60000,4,benzin,volkswagen,nein,3/26/2016 0:00,0,4107,4/6/2016 6:16
3/8/2016 19:55,Daihatsu_Cuore_1.0_Top,privat,Angebot,1490,test,kleinwagen,2007,manuell,58,cuore,150000,3,benzin,daihatsu,nein,3/8/2016 0:00,0,44145,3/12/2016 21:44
3/12/2016 14:39,Volkswagen_Golf_1.4_Tour,privat,Angebot,5500,test,limousine,2007,manuell,80,golf,125000,7,benzin,volkswagen,nein,3/12/2016 0:00,0,31246,4/6/2016 23:17
4/4/2016 10:57,BMW_318i,privat,Angebot,2350,control,limousine,2003,manuell,143,3er,150000,4,benzin,bmw,nein,4/4/2016 0:00,0,65558,4/5/2016 12:14
3/31/2016 13:54,Ford_C_Max,privat,Angebot,3000,control,,2016,manuell,0,c_max,150000,3,diesel,ford,,3/31/2016 0:00,0,16348,4/6/2016 7:15
3/24/2016 16:46,VW_golf_1_4_4_tuer,privat,Angebot,1950,control,,2017,manuell,0,,150000,7,benzin,volkswagen,nein,3/24/2016 0:00,0,70376,3/30/2016 18:16
3/12/2016 16:48,Ford_S_Max_2.0_TDCi_DPF_Aut._Trend,privat,Angebot,6350,control,bus,2009,automatik,140,s_max,150000,10,diesel,ford,nein,3/12/2016 0:00,0,45699,4/7/2016 6:45
4/2/2016 16:30,Mazda_Premacy_1.9_TÜV_NEU,privat,Angebot,750,control,bus,1999,manuell,101,andere,150000,12,benzin,mazda,nein,4/2/2016 0:00,0,55128,4/2/2016 17:45
3/27/2016 19:52,Opel_Vectra_1_6,privat,Angebot,1500,control,limousine,1998,automatik,101,vectra,150000,8,benzin,opel,nein,3/27/2016 0:00,0,44809,3/31/2016 1:45
4/1/2016 22:51,Audi_A4_1.8_T_quattro,privat,Angebot,8500,test,limousine,2003,manuell,300,a4,150000,3,benzin,audi,nein,4/1/2016 0:00,0,18573,4/5/2016 21:45
4/4/2016 2:02,Audi_A6Mit_AHK,privat,Angebot,4300,control,kombi,2003,automatik,179,a6,150000,5,,audi,,4/4/2016 0:00,0,21149,4/6/2016 8:45
3/7/2016 21:55,Fiat_Marea_100_16V_Weekend_SX,privat,Angebot,850,control,kombi,2001,manuell,103,andere,125000,3,benzin,fiat,nein,3/7/2016 0:00,0,20146,4/6/2016 10:46
4/3/2016 21:37,Mercedes_Benz_A_160_Blue_Efficiency,privat,Angebot,6700,test,limousine,2009,manuell,95,a_klasse,70000,10,benzin,mercedes_benz,nein,4/3/2016 0:00,0,74235,4/5/2016 22:18
3/30/2016 7:54,Audi_A3,privat,Angebot,29980,control,limousine,2013,manuell,150,a3,50000,9,diesel,audi,nein,3/30/2016 0:00,0,59846,4/6/2016 23:46
3/21/2016 21:46,Opel_Corsa_1.2_16V___2_HAND__KLIMA__8_FACH_TÜV_NEU!!!,privat,Angebot,2238,control,kleinwagen,2003,manuell,75,corsa,125000,5,benzin,opel,nein,3/21/2016 0:00,0,1067,3/24/2016 11:46
4/1/2016 17:47,Bmw_e36_316i_compact_viel_neu....,privat,Angebot,250,test,kleinwagen,1994,manuell,102,3er,150000,0,benzin,bmw,,4/1/2016 0:00,0,52393,4/5/2016 13:15
3/26/2016 10:37,BMW_coupe,privat,Angebot,3350,test,coupe,1997,manuell,170,3er,150000,11,benzin,bmw,nein,3/26/2016 0:00,0,83024,3/26/2016 11:41
3/5/2016 16:45,Renault_Modus_1.5_dCi_Bj_2005__220000_km_TÜV_NEU,privat,Angebot,2000,control,bus,2005,manuell,86,modus,150000,6,diesel,renault,nein,3/5/2016 0:00,0,13439,4/7/2016 7:17
3/19/2016 18:38,Top_gepflegter_Audi_A6_Avant_S_Line_2.0_TDI_/_AHK_Standheizung,privat,Angebot,14500,test,kombi,2007,manuell,140,a6,100000,3,diesel,audi,nein,3/19/2016 0:00,0,94060,4/7/2016 5:17
3/12/2016 12:06,Audi_A2_1.4__TÜV+_Zahnriemen_NEU,privat,Angebot,4199,control,kleinwagen,2002,manuell,75,a2,150000,1,benzin,audi,nein,3/12/2016 0:00,0,56235,4/6/2016 17:16
3/29/2016 15:38,SEAT_Ibiza__TÜV_neu_nichtraucher__scheckheft_gepflegt__23500_km,privat,Angebot,6999,control,kleinwagen,2009,manuell,85,ibiza,30000,4,benzin,seat,nein,3/29/2016 0:00,0,1744,4/6/2016 1:15
3/23/2016 20:52,VW_Polo_1.2_Trendline_Klima/_Scheckheftgepflegt/_TÜV_NEU,privat,Angebot,4490,test,kleinwagen,2008,manuell,60,polo,100000,11,benzin,volkswagen,nein,3/23/2016 0:00,0,1993,3/29/2016 16:45
3/20/2016 20:42,BMW_X6_xDrive30d_M_Sportpaket_Garantie_bis_2018,privat,Angebot,43900,test,limousine,2013,automatik,245,x_reihe,40000,4,diesel,bmw,nein,3/20/2016 0:00,0,50859,4/7/2016 4:46
3/5/2016 14:06,Audi_A5_Cabrio_1.8_TFSI,privat,Angebot,21950,test,cabrio,2010,manuell,160,a5,90000,5,benzin,audi,nein,3/5/2016 0:00,0,65474,3/6/2016 11:08
4/2/2016 8:51,Mazda_323_Sporty,privat,Angebot,1200,control,kleinwagen,2002,manuell,90,3_reihe,150000,4,benzin,mazda,,4/2/2016 0:00,0,6132,4/6/2016 7:15
3/23/2016 10:50,Mercedes_Benz_E_220_T_CDI_Automatik_Classic,privat,Angebot,8100,control,kombi,2004,automatik,150,e_klasse,150000,3,diesel,mercedes_benz,nein,3/23/2016 0:00,0,76872,4/7/2016 12:16
3/18/2016 18:47,BMW_530i_Touring,privat,Angebot,12650,control,kombi,2006,manuell,258,5er,150000,6,benzin,bmw,nein,3/18/2016 0:00,0,96114,4/5/2016 22:45
4/1/2016 12:49,Solides_Auto,privat,Angebot,2400,test,kombi,1997,manuell,125,passat,150000,7,benzin,volkswagen,nein,4/1/2016 0:00,0,88161,4/7/2016 9:17
3/14/2016 1:39,Seat_Ibiza_weiss_sparsam_8_fach_bereift,privat,Angebot,5250,control,,2017,manuell,84,ibiza,70000,4,,seat,nein,3/13/2016 0:00,0,99762,3/14/2016 6:42
3/17/2016 18:52,Audi_A3_1.8_TFSI_Ambition_S_Line_Xenon,privat,Angebot,14500,control,limousine,2009,manuell,160,a3,70000,3,benzin,audi,,3/17/2016 0:00,0,73525,4/7/2016 6:16
4/4/2016 9:57,Peugeot_206_cc,privat,Angebot,1950,control,,2016,manuell,0,2_reihe,150000,10,benzin,peugeot,nein,4/4/2016 0:00,0,44141,4/6/2016 11:44
3/24/2016 10:58,Tausche_BMW_top_Zustand,privat,Angebot,0,test,,2016,automatik,197,3er,150000,12,diesel,bmw,nein,3/24/2016 0:00,0,99867,3/25/2016 19:46
3/8/2016 10:49,Mercedes_Benz_E350_CGI_Coupé_AMG_|_LEDER_|_SCHIEBEDACH_|_TÜV,privat,Angebot,24900,test,coupe,2009,automatik,292,e_klasse,125000,6,benzin,mercedes_benz,nein,3/8/2016 0:00,0,30453,3/12/2016 1:16
3/10/2016 12:54,Volkswagen_Golf_Plus_1.9_TDI,privat,Angebot,4300,test,limousine,2007,manuell,90,golf,150000,2,diesel,volkswagen,nein,3/10/2016 0:00,0,60486,3/16/2016 8:17
3/27/2016 15:44,Smart_smart_fortwo_coupe,privat,Angebot,2250,control,kleinwagen,2006,,61,fortwo,80000,11,benzin,smart,nein,3/27/2016 0:00,0,66907,3/27/2016 15:44
3/20/2016 12:06,Audi_A4_Avant_2.0_TDI_DPF_Ambiente,privat,Angebot,10550,test,kombi,2008,manuell,143,a4,125000,9,diesel,audi,nein,3/20/2016 0:00,0,65549,3/27/2016 0:46
3/14/2016 6:03,Seat_Ibiza,privat,Angebot,200,test,kleinwagen,1995,manuell,60,ibiza,150000,10,benzin,seat,nein,3/14/2016 0:00,0,14542,3/17/2016 20:16
4/4/2016 2:37,BMW_E30_316_318_320_325_GESUCHT,privat,Angebot,0,control,,1990,,0,3er,5000,0,,bmw,,4/4/2016 0:00,0,59073,4/6/2016 9:16
4/5/2016 0:55,Audi_A6_2.0_TFSI,privat,Angebot,11500,control,limousine,2010,manuell,170,a6,150000,1,benzin,audi,nein,4/5/2016 0:00,0,4275,4/7/2016 11:15
3/5/2016 15:58,OPEL_Vectra_B_Kombi_2.0_DTI_mit_AHK,privat,Angebot,890,control,kombi,2002,manuell,101,vectra,150000,4,diesel,opel,,3/5/2016 0:00,0,82054,3/12/2016 21:17
3/21/2016 12:56,Audi_A5_Cabrio_3.0_TDI_DPF_quattro_S_tronic,privat,Angebot,20500,control,cabrio,2009,automatik,239,a5,150000,4,diesel,audi,nein,3/21/2016 0:00,0,83735,4/6/2016 7:45
3/30/2016 18:38,Alfa_Romeo_147_1.6_Twin_Spark,privat,Angebot,2990,test,limousine,2006,manuell,105,147,150000,6,benzin,alfa_romeo,nein,3/30/2016 0:00,0,74912,4/7/2016 9:44
3/26/2016 8:49,MERCEDES_BENZ_C_200_T_CDI_AVANTGARDE,privat,Angebot,9600,test,kombi,2008,manuell,136,c_klasse,150000,8,diesel,mercedes_benz,nein,3/26/2016 0:00,0,14513,3/26/2016 9:41
3/10/2016 11:57,Opel_Corsa_City,privat,Angebot,1099,test,kleinwagen,1995,manuell,45,corsa,30000,10,benzin,opel,nein,3/10/2016 0:00,0,15732,3/22/2016 0:46
3/22/2016 11:45,Opel_Astra_1.6,privat,Angebot,1700,control,limousine,2000,manuell,75,astra,100000,5,benzin,opel,nein,3/22/2016 0:00,0,82110,3/28/2016 0:16
3/24/2016 17:49,Unfallwagen/Totalschaden,privat,Angebot,0,control,,2000,manuell,0,,150000,0,,audi,ja,3/24/2016 0:00,0,72514,3/29/2016 3:45
4/1/2016 14:59,Expert_Kasten_geschlossen,privat,Angebot,4760,test,andere,2008,manuell,98,andere,150000,3,diesel,peugeot,ja,4/1/2016 0:00,0,1809,4/7/2016 12:46
4/2/2016 10:51,Ford_Galaxy_2.0_TDCI_Trend_EZ_04.12_Anhaengerkupplung,privat,Angebot,16500,test,bus,2012,manuell,140,galaxy,80000,4,diesel,ford,nein,4/2/2016 0:00,0,59590,4/4/2016 7:50
3/23/2016 10:54,Audi_TT_Coupe_1.8_T,privat,Angebot,5300,control,coupe,1999,manuell,179,tt,125000,3,benzin,audi,nein,3/23/2016 0:00,0,55450,4/7/2016 11:16
3/9/2016 12:55,Citroen_C3__TÜV_neu_Benzin__109_PS_1_6i_2003_Automatik,privat,Angebot,3555,control,kleinwagen,2003,automatik,109,c3,100000,2,benzin,citroen,nein,3/9/2016 0:00,0,48683,4/5/2016 23:45
3/8/2016 19:55,guenstig_Fiat_uno_zum_verkaufen_Tuev_bis_11.2016,privat,Angebot,350,test,kleinwagen,1989,manuell,45,andere,150000,2,benzin,fiat,,3/8/2016 0:00,0,33098,3/11/2016 4:44
3/31/2016 23:52,Mercedes_Benz_Viano_2.2_CDI_kompakt_Function_DPF_Vollleder_AHK,privat,Angebot,19900,control,bus,2009,manuell,150,viano,90000,5,diesel,mercedes_benz,nein,3/31/2016 0:00,0,59348,4/7/2016 3:17
3/7/2016 21:46,Mercedes_Benz_S_420_CDI_DPF_7G_TRONIC,privat,Angebot,15200,control,limousine,2007,automatik,320,s_klasse,150000,7,diesel,mercedes_benz,nein,3/7/2016 0:00,0,29664,4/6/2016 1:45
3/7/2016 20:30,Mazda_121_mit_75_PS_TÜV_1/2018_115100_km,privat,Angebot,700,test,kleinwagen,1994,manuell,75,1_reihe,125000,3,benzin,mazda,,3/7/2016 0:00,0,56072,3/11/2016 0:45
3/6/2016 19:46,BMW_318_mit_TÜV,privat,Angebot,550,control,limousine,1995,manuell,130,3er,150000,5,benzin,bmw,nein,3/6/2016 0:00,0,73431,3/8/2016 23:17
3/31/2016 11:25,Volkswagen_Eos_2.0_TDI_DPF,privat,Angebot,8700,test,cabrio,2006,manuell,140,eos,150000,10,diesel,volkswagen,nein,3/31/2016 0:00,0,63263,4/5/2016 19:46
3/15/2016 16:46,Fiat_Panda_0_9_TwinAir_Turbo__86_PS___Topausstattung_Klimaautom.,privat,Angebot,6990,control,kleinwagen,2012,manuell,86,panda,50000,2,benzin,fiat,nein,3/15/2016 0:00,0,72793,4/6/2016 11:45
3/15/2016 9:54,Citroen_C4,privat,Angebot,5500,control,limousine,2006,manuell,90,c4,80000,5,benzin,citroen,,3/15/2016 0:00,0,52066,3/18/2016 3:16
3/19/2016 16:57,Hyundai_Getz_1.1,privat,Angebot,1650,test,kleinwagen,2006,manuell,63,getz,150000,3,benzin,hyundai,nein,3/19/2016 0:00,0,58642,3/19/2016 17:41
3/26/2016 13:38,Audi_A3_2.0_TDI__Pano,privat,Angebot,7900,control,limousine,2009,manuell,170,a3,150000,6,diesel,audi,nein,3/26/2016 0:00,0,32839,3/29/2016 15:45
4/4/2016 21:41,PEUGEOT_206_CC_CABRIO_TÜV08/2016_KLIMA_1.HAND_ZV_EFHB,privat,Angebot,4290,test,cabrio,2006,manuell,109,2_reihe,90000,4,benzin,peugeot,,4/4/2016 0:00,0,22549,4/7/2016 0:15
3/14/2016 1:47,Volkswagen_Golf_1.2_TSI_BlueM_Technology_Cup_Standhzg,privat,Angebot,14650,control,limousine,2014,manuell,86,golf,20000,12,benzin,volkswagen,nein,3/13/2016 0:00,0,38444,4/5/2016 1:15
3/24/2016 18:50,BMW_318i_touring,privat,Angebot,3299,test,kombi,2002,manuell,143,3er,150000,9,benzin,bmw,nein,3/24/2016 0:00,0,8060,4/7/2016 13:15
